date,imo,description,type
2022-05-06,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-05-06,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-05-21,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-04-19,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-05-19,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-03-17,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-05-24,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-05-07,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-05-25,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-05-31,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-06-08,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-03-23,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-06-01,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-02-28,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-06-04,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-02-15,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-05-23,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-03-03,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-05-22,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-02-19,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-03-11,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-03-04,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-03-14,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-05-16,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-05-17,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-02-14,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-05-03,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-03-26,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-04-30,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-04-12,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-04-24,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-03-06,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-03-16,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-03-16,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-07-27,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-05-21,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-05-30,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-06-17,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-07-25,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-03-13,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-07-29,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-07-14,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-07-26,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-06-27,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-07-23,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-06-24,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-07-03,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-05-23,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2022-06-03,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_end
2022-07-15,9224441,Vessel SCFCAUCASUS exited JOHOR,possible_sts_start
2023-04-13,9224441,Vessel SCFCAUCASUS exited MALTA,possible_sts_end
2023-01-29,9224441,Vessel SCFCAUCASUS exited MALTA,possible_sts_start
2023-09-25,9224441,Vessel SCFCAUCASUS exited MALTA,possible_sts_end
2023-08-07,9224441,Vessel SCFCAUCASUS exited MALTA,possible_sts_start
2023-08-14,9224441,Vessel SCFCAUCASUS exited MALTA,possible_sts_end
2023-08-08,9224441,Vessel SCFCAUCASUS exited MALTA,possible_sts_start
2023-08-16,9224441,Vessel SCFCAUCASUS exited MALTA,possible_sts_end
2023-08-06,9224441,Vessel SCFCAUCASUS exited MALTA,possible_sts_start
2023-08-19,9224441,Vessel SCFCAUCASUS exited MALTA,possible_sts_end
2022-11-25,9428358,Vessel UACCSILA exited JOHOR,possible_sts_start
2023-03-06,9428358,Vessel UACCSILA exited JOHOR,possible_sts_end
2022-01-07,9428358,Vessel UACCSILA exited JOHOR,possible_sts_start
2023-01-19,9428358,Vessel UACCSILA exited JOHOR,possible_sts_end
2022-02-09,9428358,Vessel UACCSILA exited JOHOR,possible_sts_start
2022-06-11,9428358,Vessel UACCSILA exited JOHOR,possible_sts_end
2022-07-27,9428358,Vessel UACCSILA exited JOHOR,possible_sts_start
2023-01-24,9428358,Vessel UACCSILA exited JOHOR,possible_sts_end
2022-02-02,9428358,Vessel UACCSILA exited JOHOR,possible_sts_start
2022-11-06,9428358,Vessel UACCSILA exited JOHOR,possible_sts_end
2022-03-04,9428358,Vessel UACCSILA exited JOHOR,possible_sts_start
2022-06-22,9428358,Vessel UACCSILA exited JOHOR,possible_sts_end
2022-05-04,9428358,Vessel UACCSILA exited JOHOR,possible_sts_start
2022-10-22,9428358,Vessel UACCSILA exited JOHOR,possible_sts_end
2022-02-01,9428358,Vessel UACCSILA exited JOHOR,possible_sts_start
2022-06-05,9428358,Vessel UACCSILA exited JOHOR,possible_sts_end
2023-06-24,9285859,Vessel EASTERNPEARL exited MALTA,possible_sts_start
2023-07-02,9285859,Vessel EASTERNPEARL exited MALTA,possible_sts_end
2023-07-03,9285859,Vessel EASTERNPEARL exited MALTA,possible_sts_start
2023-08-03,9285859,Vessel EASTERNPEARL exited MALTA,possible_sts_end
2023-06-26,9285859,Vessel EASTERNPEARL exited MALTA,possible_sts_start
2023-09-12,9285859,Vessel EASTERNPEARL exited MALTA,possible_sts_end
2023-09-05,9323352,Vessel UGALE exited LOME,possible_sts_start
2023-10-12,9323352,Vessel UGALE exited DAKAR,possible_sts_end
2023-10-12,9323352,Vessel UGALE exited DAKAR,possible_sts_start
2023-11-07,9323352,Vessel UGALE exited DAKAR,possible_sts_end
2023-10-23,9323352,Vessel UGALE exited DAKAR,possible_sts_start
2023-11-03,9323352,Vessel UGALE exited DAKAR,possible_sts_end
2023-10-21,9323352,Vessel UGALE exited DAKAR,possible_sts_start
2023-11-01,9323352,Vessel UGALE exited DAKAR,possible_sts_end
2023-10-24,9323352,Vessel UGALE exited DAKAR,possible_sts_start
2023-11-02,9323352,Vessel UGALE exited DAKAR,possible_sts_end
2023-11-04,9323352,Vessel UGALE exited DAKAR,possible_sts_start
2024-02-04,9323352,Vessel UGALE exited MALTA,possible_sts_end
2024-02-04,9323352,Vessel UGALE exited MALTA,possible_sts_start
2024-03-29,9323352,Vessel UGALE exited MALTA,possible_sts_end
2023-04-27,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-07-25,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-06-16,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-06-20,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-05-01,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-05-31,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-05-03,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-07-08,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-06-01,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-08-02,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-06-03,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-07-12,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-05-08,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-07-17,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-05-17,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-06-09,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-05-28,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-07-20,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-07-19,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-08-04,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2023-05-29,9290335,Vessel JUMBO exited LACONIA,possible_sts_start
2023-06-18,9290335,Vessel JUMBO exited LACONIA,possible_sts_end
2024-03-31,9292838,Vessel PETRONILLA exited LACONIA,possible_sts_start
2024-05-10,9292838,Vessel PETRONILLA exited LACONIA,possible_sts_end
2024-03-29,9292838,Vessel PETRONILLA exited LACONIA,possible_sts_start
2024-04-29,9292838,Vessel PETRONILLA exited LACONIA,possible_sts_end
2023-07-18,9292838,Vessel PETRONILLA exited MALTA,possible_sts_start
2024-05-16,9292838,Vessel PETRONILLA exited MALTA,possible_sts_end
2023-11-23,9258882,Vessel LEGEND exited JOHOR,possible_sts_start
2024-04-17,9258882,Vessel LEGEND exited JOHOR,possible_sts_end
2022-06-29,9258882,Vessel LEGEND exited JOHOR,possible_sts_start
2024-04-13,9258882,Vessel LEGEND exited JOHOR,possible_sts_end
2024-04-02,9258882,Vessel LEGEND exited JOHOR,possible_sts_start
2024-04-15,9258882,Vessel LEGEND exited JOHOR,possible_sts_end
2022-01-17,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-02-15,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-02-15,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-02-18,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-18,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-12,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-25,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-02-02,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-02-19,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-21,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-02-18,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-18,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-03,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-23,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-15,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-15,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-16,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-20,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-02-09,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-17,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-22,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-27,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-20,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-01-23,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-28,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-02-01,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-26,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-24,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-23,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-25,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-21,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-01-28,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-02-13,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-04-01,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-02-26,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-30,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-01,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-04-06,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-13,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-04-05,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-14,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-04,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-01-02,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-03-02,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-02-12,9258882,Vessel LEGEND exited LOME,possible_sts_start
2022-02-27,9258882,Vessel LEGEND exited LOME,possible_sts_end
2022-03-10,9258882,Vessel LEGEND exited LOME,possible_sts_start
2024-08-13,9258882,Vessel LEGEND exited MALTA,possible_sts_end
2023-12-15,9258882,Vessel LEGEND exited MALTA,possible_sts_start
2024-06-29,9258882,Vessel LEGEND exited MALTA,possible_sts_end
2023-04-21,9396672,Vessel FAIRSTAR exited JOHOR,possible_sts_start
2024-02-06,9396672,Vessel FAIRSTAR exited JOHOR,possible_sts_end
2023-03-20,9396672,Vessel FAIRSTAR exited JOHOR,possible_sts_start
2023-12-03,9396672,Vessel FAIRSTAR exited JOHOR,possible_sts_end
2023-12-03,9396672,Vessel FAIRSTAR exited JOHOR,possible_sts_start
2024-02-05,9396672,Vessel FAIRSTAR exited JOHOR,possible_sts_end
2022-02-27,9396672,Vessel FAIRSTAR exited LOME,possible_sts_start
2023-02-10,9396672,Vessel FAIRSTAR exited LOME,possible_sts_end
2023-02-13,9396672,Vessel FAIRSTAR exited LOME,possible_sts_start
2023-05-22,9396672,Vessel FAIRSTAR exited MALTA,possible_sts_end
2023-05-22,9396672,Vessel FAIRSTAR exited MALTA,possible_sts_start
2023-07-26,9396672,Vessel FAIRSTAR exited MALTA,possible_sts_end
2023-03-06,9334569,Vessel POLARUNICORN exited MALTA,possible_sts_start
2024-02-16,9334569,Vessel POLARUNICORN exited MALTA,possible_sts_end
2023-04-21,9382712,Vessel SWAN exited JOHOR,possible_sts_start
2023-07-14,9382712,Vessel SWAN exited JOHOR,possible_sts_end
2023-05-31,9382712,Vessel SWAN exited JOHOR,possible_sts_start
2023-06-04,9382712,Vessel SWAN exited JOHOR,possible_sts_end
2023-06-05,9382712,Vessel SWAN exited JOHOR,possible_sts_start
2023-07-10,9382712,Vessel SWAN exited JOHOR,possible_sts_end
2023-03-13,9289520,Vessel CANISPOWER exited MALTA,possible_sts_start
2024-01-31,9289520,Vessel CANISPOWER exited MALTA,possible_sts_end
2023-04-26,9289520,Vessel CANISPOWER exited MALTA,possible_sts_start
2024-05-11,9289520,Vessel CANISPOWER exited MALTA,possible_sts_end
2023-09-18,9289520,Vessel CANISPOWER exited MALTA,possible_sts_start
2023-09-21,9289520,Vessel CANISPOWER exited MALTA,possible_sts_end
2023-05-27,9289520,Vessel CANISPOWER exited LACONIA,possible_sts_start
2023-09-18,9289520,Vessel CANISPOWER exited MALTA,possible_sts_end
2023-09-23,9289520,Vessel CANISPOWER exited LACONIA,possible_sts_start
2024-05-13,9289520,Vessel CANISPOWER exited LACONIA,possible_sts_end
2023-04-25,9289520,Vessel CANISPOWER exited LACONIA,possible_sts_start
2023-09-23,9289520,Vessel CANISPOWER exited LACONIA,possible_sts_end
2023-06-02,9289520,Vessel CANISPOWER exited LACONIA,possible_sts_start
2023-06-12,9289520,Vessel CANISPOWER exited LACONIA,possible_sts_end
2023-01-11,9231468,Vessel SAINTGEORGE exited JOHOR,possible_sts_start
2023-02-06,9231468,Vessel SAINTGEORGE exited JOHOR,possible_sts_end
2022-01-14,9231468,Vessel SAINTGEORGE exited MALTA,possible_sts_start
2022-09-04,9231468,Vessel SAINTGEORGE exited MALTA,possible_sts_end
2022-01-08,9231468,Vessel SAINTGEORGE exited MALTA,possible_sts_start
2022-01-10,9231468,Vessel SAINTGEORGE exited MALTA,possible_sts_end
2023-04-02,9299769,Vessel BAREILLY exited JOHOR,possible_sts_start
2023-05-25,9299769,Vessel BAREILLY exited JOHOR,possible_sts_end
2022-03-25,9299769,Vessel BAREILLY exited MALTA,possible_sts_start
2023-04-08,9299769,Vessel BAREILLY exited JOHOR,possible_sts_end
2022-09-07,9299769,Vessel BAREILLY exited MALTA,possible_sts_start
2022-12-02,9299769,Vessel BAREILLY exited MALTA,possible_sts_end
2022-04-23,9299769,Vessel BAREILLY exited MALTA,possible_sts_start
2022-12-08,9299769,Vessel BAREILLY exited MALTA,possible_sts_end
2023-12-30,9231468,Vessel GIUSE exited LACONIA,possible_sts_start
2024-01-18,9231468,Vessel GIUSE exited LACONIA,possible_sts_end
2023-12-28,9231468,Vessel GIUSE exited LACONIA,possible_sts_start
2024-01-14,9231468,Vessel GIUSE exited LACONIA,possible_sts_end
2024-01-11,9231468,Vessel GIUSE exited LACONIA,possible_sts_start
2024-01-12,9231468,Vessel GIUSE exited LACONIA,possible_sts_end
2022-03-13,9434890,Vessel ADELEMARINARIZZO exited JOHOR,possible_sts_start
2022-03-24,9434890,Vessel ADELEMARINARIZZO exited JOHOR,possible_sts_end
2022-01-06,9434890,Vessel ADELEMARINARIZZO exited JOHOR,possible_sts_start
2022-08-24,9434890,Vessel ADELEMARINARIZZO exited JOHOR,possible_sts_end
2022-03-24,9434890,Vessel ADELEMARINARIZZO exited JOHOR,possible_sts_start
2022-09-06,9434890,Vessel ADELEMARINARIZZO exited JOHOR,possible_sts_end
2022-02-19,9434890,Vessel ADELEMARINARIZZO exited JOHOR,possible_sts_start
2023-01-09,9434890,Vessel ADELEMARINARIZZO exited AUGUSTA,possible_sts_end
2023-01-09,9434890,Vessel ADELEMARINARIZZO exited AUGUSTA,possible_sts_start
2023-01-16,9434890,Vessel ADELEMARINARIZZO exited AUGUSTA,possible_sts_end
2022-08-02,9231767,Vessel CLARA exited JOHOR,possible_sts_start
2022-09-21,9231767,Vessel CLARA exited JOHOR,possible_sts_end
2024-03-17,9312913,Vessel COASTBUSTER exited MALTA,possible_sts_start
2024-05-22,9312913,Vessel COASTBUSTER exited MALTA,possible_sts_end
2024-04-03,9312913,Vessel COASTBUSTER exited MALTA,possible_sts_start
2024-05-31,9312913,Vessel COASTBUSTER exited MALTA,possible_sts_end
2022-01-08,9255660,Vessel SEASCOUT exited JOHOR,possible_sts_start
2023-01-28,9255660,Vessel SEASCOUT exited JOHOR,possible_sts_end
2022-06-01,9255660,Vessel SEASCOUT exited MALTA,possible_sts_start
2022-10-08,9255660,Vessel SEASCOUT exited MALTA,possible_sts_end
2022-01-19,9236755,Vessel LIANA exited AUGUSTA,possible_sts_start
2022-01-30,9236755,Vessel LIANA exited AUGUSTA,possible_sts_end
2024-05-05,9185528,Vessel LIMO exited MALTA,possible_sts_start
2024-05-15,9185528,Vessel LIMO exited MALTA,possible_sts_end
2023-02-13,9185528,Vessel LIMO exited MALTA,possible_sts_start
2024-05-05,9185528,Vessel LIMO exited MALTA,possible_sts_end
2024-02-12,9185528,Vessel LIMO exited MALTA,possible_sts_start
2024-03-29,9185528,Vessel LIMO exited LACONIA,possible_sts_end
2024-03-29,9185528,Vessel LIMO exited LACONIA,possible_sts_start
2024-05-02,9185528,Vessel LIMO exited LACONIA,possible_sts_end
2024-03-26,9185528,Vessel LIMO exited LACONIA,possible_sts_start
2024-05-03,9185528,Vessel LIMO exited LACONIA,possible_sts_end
2023-02-04,9346720,Vessel DAKOTASTRENGTH exited JOHOR,possible_sts_start
2023-03-21,9346720,Vessel DAKOTASTRENGTH exited JOHOR,possible_sts_end
2022-02-02,9346720,Vessel DAKOTASTRENGTH exited MALTA,possible_sts_start
2022-02-10,9346720,Vessel DAKOTASTRENGTH exited MALTA,possible_sts_end
2022-02-15,9422445,Vessel SCFSURGUT exited JOHOR,possible_sts_start
2023-12-06,9422445,Vessel SCFSURGUT exited JOHOR,possible_sts_end
2022-03-12,9422445,Vessel SCFSURGUT exited JOHOR,possible_sts_start
2023-09-21,9422445,Vessel SCFSURGUT exited JOHOR,possible_sts_end
2023-03-26,9422445,Vessel SCFSURGUT exited JOHOR,possible_sts_start
2023-09-10,9422445,Vessel SCFSURGUT exited JOHOR,possible_sts_end
2023-04-07,9422445,Vessel SCFSURGUT exited JOHOR,possible_sts_start
2023-06-18,9422445,Vessel SCFSURGUT exited JOHOR,possible_sts_end
2022-04-29,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2023-12-21,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2022-04-27,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2022-05-08,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2022-05-08,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2023-01-12,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2022-08-16,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2022-08-19,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2022-04-28,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2022-08-17,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2022-05-01,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2023-01-13,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2023-01-14,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2023-01-15,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2022-05-13,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2023-12-26,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2022-08-15,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2022-08-18,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2022-08-17,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2023-12-22,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2022-05-11,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_start
2023-12-25,9293117,Vessel LEOPARDI exited LACONIA,possible_sts_end
2023-06-27,9285835,Vessel SEAFIDELITY exited MALTA,possible_sts_start
2023-08-05,9285835,Vessel SEAFIDELITY exited MALTA,possible_sts_end
2023-08-05,9285835,Vessel SEAFIDELITY exited MALTA,possible_sts_start
